name,count
"Jeong, Nak Cheon",1
" Deng, Shunxi",1
"Christopoulos, Arthur",2
" Li, S. Z.",2
" Gomes, Aparna",1
" Sunkara, Mahendra K.",3
" Stickrath, Andrew B.",1
"Franchi, Luigi",3
" Lu, Jun",7
" Wu, Jian",8
" Jiang, Kaili",3
" Meng, Ming",1
"Su, Dangsheng",1
" Li, Xue-Bao",1
" Guo, Qingchun",2
" Tay, Qiuling",1
" Vos, Christine M.",1
" Song, Yakun",1
" Mat, Audrey",1
" Bolink, Henk J.",4
"Huang, Wen-Kai",1
"Cui, Yongpeng",1
" Woell, Christof",1
"Qin, Bo",1
" Song, Wenyan",1
" Herschlag, Daniel",1
" Torboli, Valentina",1
" Wise, Roy A.",2
" Armstrong, Alan",1
" Song, Gaojie",5
" Tao, Dayun",4
" Evans, James W.",1
" Fernandes, Karen B.",1
"Da, Peimei",2
" Tang, Jintao",1
" Ye, Youqiong",1
" Wen, Xingqiao",1
" Liu, Yuxia",1
" Saikusa, Kazumi",1
" Sang, Xiaojing",2
" Kampert, E.",1
" Easwaran, Hariharan",1
"Li, Xiaochao",1
" Yen, Chia-Tsui",1
" Yi, Qiru",1
"Wong, Gary",2
"Sun, Jianfei",1
"Li, Jiangtao",1
" Bennett, Amy C.",1
"Milone, A. P.",3
" Corley, Michael J.",1
" Li, W.",6
" Jin, L.",1
"Wei, Xiaolin",1
" Zhao, Huimin",8
" Ali, Abdulrahman K.",1
" Geng, Huimin",2
" Michel-Beyerle, Maria-Elisabeth",1
" Cheng, Weiren",4
" Steven, Blaire",1
"Rosenthal, Joshua",1
" Yu, Maoqun",1
" Wroe, Stephen",1
" Prihandoko, Rudi",1
Li Xiaochuan,1
" Severinov, K. V.",1
" Miao, Yucong",2
" Roth, Mareike",1
" Guibourt, Virginie",3
" Yoshimatsu, Sho",1
" Schoelkopf, Robert J.",2
" Shen, Yanfei",6
" Zhu, Nengwu",1
" Yang, Man",1
" Carsanaro, Sara M.",1
" Grosse, Ian R.",1
" Jurkowski, Wiktor",1
" Xia, Dehong",1
"Secchi, Massimiliano",1
"Zhu, Shuyong",1
" Dick, Jan",1
" Coaker, Gitta",4
" Hu, Kailin",1
" Zheng, Qingbing",1
" Wu, Fei",7
"Biswas, Gouranga",1
" Park, Yoon-Cheol",1
" Holloway, Paul H.",3
" Cahangirov, Seymur",1
" Telford, Richard J.",1
" Gill, Hardeep Singh",1
"Maguire, K.",2
" de Baan, Laura",1
" Yang, Chengfeng",1
"Wei, Peng",1
" Sun, Shubin",2
" Hsieh, D.",1
" Kale, Ravindra S.",1
" Wabitsch, Martin",1
"Nazari, Pariya",1
" Li, Xiu-Zhen",1
"Babu, Ponnusamy",1
" Yu, Shun",1
" Fujii, Yoshifumi",2
" Rosse, Izinara C.",1
" Hou, Xiaolin",1
" Alvarez, Carlos E.",1
" Swier, L. J. Y. M.",1
" Sun, Ranran",1
" Ji, Qingbin",2
" Xu, Keng",1
" Vaughan, Daniel",1
" He, Ran",1
"Li, Yamu",1
" Park, Jong Hoon",2
" Dong, Juan",5
" van Esse, H. Peter",1
" Trimbuch, Thorsten",2
" Malyarchuk, Boris",3
"Haggarty, Paul",1
"Pan, Yanhong",3
" Handley, Renee R.",1
" Kim, Yoon-Keun",1
"Tong, Yongli",1
" Xu, Zhiqin",1
" Demler, Eugene",1
" Yegnasubramanian, Srinivasan",3
" Nagy, Abdou",1
" Dupere-Richer, D.",1
" Bergland, Alan O.",1
"Fu, Siqi",1
 Hu Dong-Yu,1
" Li, Yun",7
"Zheng, Xingwei",1
"Ma, Yongshuo",1
" Li, Ai-Ling",1
 Wang Zhenbo,2
" Liu, Shui-bing",1
" Chang, Jui-Yuan",1
" Dagosto, Marian",3
" Zhang, Jianqiong",1
" Wang, Weixiang",1
" Denance, Nicolas",1
" Zheng, Sihao",1
" Ozawa, Jun",1
" Torres, Keila E.",1
" Palmer, Grant",1
" Wu, Chung-I",4
" Strobel, Timothy A.",2
" Deletic, Ana",1
" Hunte, Frank",1
" Lopez-Mascaraque, Laura",1
"Nechaev, M. S.",1
" Ferreri, Andres J. M.",1
" Dolan, Raymond J.",1
"Isakova-Sivak, Irina",1
" Zhu, Xinqiang",1
" Zunder, Eli R.",1
" Lee, Wen-Yuan",3
" Zheng, Xiaopu",1
" Arndt, S.",1
" He, Xiao",1
" Jin, Quan",1
"Antonides, Jennifer",1
" Tian, J.",1
" Parussulo, Andre L. A.",1
" Dong, Hui",3
" Gordon, Iain J.",1
" Li, Hailing",1
" Buenger, Cody",1
 Li WeiJun,1
"Wang, Y. H.",2
" Wang, Tuo",2
"Milan, Massimo",1
"Wreczycka, Katarzyna",1
" Stevens, Kristian A.",3
" de Folter, Stefan",1
" Cai, Hongyuan",1
"Wang, Chenghong",1
" Cao, Yi",7
" Lui, Weiguo Lui",1
"Woolford, John L., Jr.",1
" Tanzer, Maria C.",1
" Land, Michael F.",1
" De la Cruz, Rita",1
" Wang, Hai-Yin",1
Cue Xie-Kui,1
" Yoshida, Yasuhiro",1
" den Boon, Johan A.",1
" Preston, G.",1
" Nagaoka, So I.",1
" Fauchais, Anne-Laure",1
" Nyenswah, Tolbert",1
"Patil, Mahendra A.",1
" Zhu, Zhu",1
"Yan, Shuang",1
" Zhou, Jianbin",2
" Peng, Chunte Sam",1
"Phung, Tanya N.",1
" Hone, David W. E.",2
" Tamura, Yoshifumi",1
" Bhanuprakash, K.",6
" Xu, Xiaowei",2
"Lu, Li",1
" Bhatt, Ami S.",1
" Sanal, Ozden",3
"Yang, Xiaoping",1
" Baumeier, Bjoern",1
" Leung, Joanne",1
" Walkemeier, B.",1
" Zhai, B. -P.",1
" Scott, Ariella F.",1
" Thompson, I. B.",1
"Sun, Daolai",1
"Yao, Huizhen",1
" Wan, Qun",2
" Rankin, Brian D.",1
" Izagirre, N.",1
"Gu, Mian",1
" Thatje, S.",1
"Han, Lei",2
" Jiao, Yuannian",2
" Chen, Lingling",3
" Leiman, Petr G.",1
"Tan, Yueqiu",1
"Hodges, J. S.",1
" Brennan, P.",1
"Chu, Guang",1
" Xu, Chunhui",1
" Zhang, Wu",1
" Boettcher, Shannon W.",1
"Mujoo, Kalpana",1
" Ahmad, M. Ashfaq",1
" Sandstrom, Andrew",1
" Reberg-Horton, S. Chris",1
" Brandt, P. C.",1
" Najafov, Ayaz",1
" Keenan, Stephen",1
" Fukagawa, Hirofumi",1
" Qian, Minjie",1
" Hong, SeoungSuh",1
" Gorena, Karla",1
" Cai, Qing-Le",1
" Tang, Jingyi",2
"Seah, Yu Fen Samantha",1
" Peng, Chuangwei",1
" Luber, Sandra",3
" Metzger, Joseph M.",1
" Safo, Martin K.",1
" Klavins, Eric",2
" Revnivtsev, M. G.",1
" Govers, Francine",2
" Kato, Tamotsu",1
" Chen, Xiaoyuan",1
" Nodzenski, Michael",1
"Wang, Zining",2
"Porath-Krause, Anita J.",1
" Carter, Mihaela",1
" Sukegawa, Takashi",1
" Korber, Philipp",2
" Qin, Yanjiao",1
" Lin, Duo-Ru",1
"Huo, Xiaodong",1
" Larson, Andrew J.",1
"Ahuja, Satinder (Sut)",1
" Jackman, Richard B.",1
" Plog, Stephen",1
" Capecchi, Mario",1
"Bogu, Gireesh K.",1
" Friedrich, Joachim",1
" Hou, Qiang",2
" Lambert, Lance L.",1
" Walton, Nicholas",1
" Felton, Andrew J.",1
" Glegola-Madejska, Izabela",1
" Song, Jia",3
" West, Damien",3
" Wu, Z-Y",1
"Bhattacharyya, Sohini",1
" Huang, Jialu",1
" Bowlby, Reanne",2
" Bright, Nicola J.",1
" Jobling, Susan",1
" Bulone, Vincent",1
" Wang, Shing-Ru",1
" Kwon, Yoo-Wook",1
" Kennedy, Christina M.",1
" Vasiliev, R. B.",1
"Yu, Yu",1
" Gau, Laura",1
"Aranda, M.",1
" Panina-Bordignon, P.",1
"Coluccini, Carmine",1
" Lu, Yunpeng",2
"Mamyouda, Syuhei",1
"Graham, Joseph G.",1
" Liu, Chia-Lin",1
" McCorkelle, Owen",1
"Bouit, Pierre-Antoine",1
"Ye, Heng-Yun",7
" Rowe, Thomas",1
" Fiore, Fabrizio",1
" Magliocco, Stephanie M.",1
" Page, Rachel A.",1
" Kostina, M. B.",2
" Andrews, Chris",1
" Shankar, S.",2
" Vijayaraghavan, Aravind",1
" Vivoni, E. R.",1
" Schwalm, Folker",2
" Ota, Mie",4
" Xie, Pinhua",3
" Mazelle, C.",3
"Orzechowski, Arkadiusz",1
" Bycenkiene, Steigvile",3
"Kong, Dongdong",1
" Sun, Zhengzhong",1
" Witmer, Lawrence M.",1
" Kwek, L. C.",2
" Chen, Zhanqiang",1
" Bailey, Scott",3
" Siemens, Mark E.",1
" Spitz, Margaret",1
"Li, Bao-Ming",1
"Graff-Dubois, Stephanie",1
" Schijlen, Elio",1
" Szelenberger, Rafal",1
" Wei, Ke-Wei",1
" Huan, Alfred",1
" Ahn, Jae-Pyoung",1
" Rupasova, Zh A.",1
"Robles Alonso, Virginia",1
"Qiu, Jing",2
" Clarke, Bertrand",1
" Shanahan, Erin R.",1
"Vittecoq, M.",1
" Wang, Xiaoyong",5
" Kim, Jae-Hwan",1
" Yin, Deqiang",1
" Zamyatina, Alla",2
"Galizia, C. Giovanni",1
" Frouin, Julien",2
" Yu, Da-Peng",3
" Sanz, E.",1
"Hilleringmann, Ulrich",1
" Vojtesek, Borivoj",1
" Luo, Anding",1
"Rodriguez, Raul D.",1
" Cooper, Mark E.",1
" Shen, Y.",1
"Nurmikko, Arto",1
" Yang, Mengjin",11
" Wilde, M.",1
" Deng, Longjiang",1
" Li, Xi-Han",1
" Shen, Xiangfeng",1
" Kellam, P.",2
" Turchyn, Alexandra V.",1
" Yin, Yanhai",8
"Zhang, Heng",5
" Pascarelli, S.",2
"Zhang, Gengyun",1
" Irigoien, X.",1
" Marie, Jean-Pierre",2
"Hu, Wenbiao",1
" Meloni, Simone",1
" Xu, Chuanlai",2
" Kitao, Hiroyuki",1
" Mohorianu, Irina",1
" Menemenlis, Dimitris",1
" Wang, Lin-Fa",25
" Liu, Zhenghao",1
"Norris, Nicole C.",1
" Gaba, Victor",1
" Deng, L.",2
"Ausio, Juan",1
" Hamilton, Nicola S.",1
"Denisenko, M. V.",1
" Beck, Melinda A.",1
" Brosche, Mikael",3
" Kim, Kee-Pyo",4
" Hensen, Luca",1
"Shinde, D. R.",1
" Mehrpouyan, Sahar",1
" Ruff, Marc",2
" Liu, Qiaoyun",1
Zhou Nan,1
" Takahashi, Kenta",2
" Berendsohn, W. G.",1
" Lane-Reticker, Sarah Kate",1
" Garcia, Gabriella",1
" Guari, Yannick",1
" Mounce, Bryan C.",1
"Khan, Salman Ali",1
" Wu, Dongmei",2
"Cvekl, Ales",2
" Mountford, Jessica K.",1
" Brydegaard, Mikkel",2
"Espeset, Anne E.",1
" Rodriguez, Efrain E.",1
" Gao, Yawei",4
" Liu, Chuanlian",1
" Pirrotta, Vincenzo",2
" Hato, Stanleyson V.",1
" Maurer, Taylor",1
"Wu, Congcong",1
" Eichenlaub-Ritter, Ursula",1
" Herrero, Javier",2
" Ni, Guangheng",1
" Pan, Caofeng",3
"Lockwood, Mike",1
" She, Xiaojie",1
" Yu, Xiaolan",1
" Chia, Jer-Ming",1
" Shen, Zhi-cheng",1
" Harmer, Stacey L.",1
" Pei, Jinli",1
" Mao, Frank Fuxiang",2
" Zanotti, Gloria",1
" Yonekura, Tomokazu",1
"Sanchez, Ana Lopez",1
" Li, Yongze",1
" Yang, S. H.",1
" Vogel, John P.",2
" Choi, In-Suk",1
" de Vries, Robert P.",6
"Hafenstein, Susan",1
" Chen, Yi-Fan",4
" Knowlton, Nancy",1
" Phillips, Philip",1
"Markovic, Nina",1
" Lakka, Timo A.",1
"Santra, Sourav Kumar",1
" Casellas, Francesc",1
" Cen, Jin",4
" Filatova, Alina",1
" Liang, Yuhong",1
" Xiao, Zuke",2
" Yamashita, Akifumi",1
" Carluccio, Augusto",1
" Jiao, Menggai",1
" Hilker, M.",4
" Holly, J.",1
" Dijkstra, T.",1
"Payne, Stephen",2
" Wang, Yongting",2
" Muramatsu, Yohei",1
"Kikuchi, Akira",1
" Li, Ningning",4
" Wang, Yidan",1
" Wu, Nandi",1
" Kim, Jeongwoon",3
"Mohammadi, F.",1
"Thurston, Teresa L. M.",1
" Laslett, Andrew L.",2
" Singh, Gaurav",1
"Kondo, Toru",2
" Walsh, Michael J.",1
"Gu, Wenli",1
" Peach, Robert",1
" Sakthivel, P.",1
"Chen, Guo-fang",1
" Kwong, Y. T. John",1
" Tomlinson, Laurence",1
"Dong, Gaochao",1
" Mastrorilli, Piero",1
" Tam, Patrick P. L.",5
" Popp, Achim P.",1
" Wei, Bing-Yan",1
" Nazari, P.",1
" Phillips, Matthew J.",1
" Johnson, Ryan C.",1
" Kantorovich, Lev",2
" Truchado-Garcia, Marta",1
" Mallegni, Francesco",1
" Getz, Gad",3
" Baron, Justyna",1
" Albanese, Davide",1
"Zybailov, Boris L.",1
" Chary, Komandur V. R.",1
" Qi, Guang-Zhao",1
"Johnson, Adiv A.",1
" Knowles, N. Richard",1
" Oluwayelu, Daniel",1
" Nagpal, Isha",1
" Walters, William A.",2
" Slack, Jonathan M. W.",1
" Funata, Sayaka",1
" Shimizu, Makoto",1
" Li, Chung-Yen",1
" Zhang, Yaolong",1
" Wu, Jun Jie",1
" Merschjann, Christoph",1
"Gaetz, Jedidiah",1
" Han, May H.",1
"Pion, Florian",1
" Tietjen, Kristen",1
"Zhu, Yuan",1
" Folkerts, Hendrik",1
"Patel, Nishant N.",2
" Cumberlidge, Neil",1
" Du, Emily",1
" Markham, M. L.",1
"Garbelli, Claudio",3
" Murthy, Srikanta",1
" Munoz, A.",1
" Prabhakar, Bhargrav Saligram",1
" Yang, Yunfeng",2
" Trevanion, Stephen J.",1
" Lee, Yuan Ching",2
" Hoodless, Pamela A.",1
" Kiranmayi, Patnala",1
" Noble, Leslie R.",1
"Piao, Jinling",1
" Xiao, Meng",1
"Horvath, Istvan T.",1
" Seremwe, Mutsa",1
" James, Phil A.",1
" Peng, Xiaoniu",1
" Scharber, Markus",1
" Chen, Wen-Sen",1
" Herold, Karl F.",1
"Zhu, Wenshuai",1
" Schmidt, Hanno",2
" Mao, Tingchao",1
" Pla, Marika",1
" Jenkins, Farish A., Jr.",1
"Feng, Feng",1
" Khuntikeo, Narong",1
" Fujisawa, Jun-ichi",3
"Wang, Chengyou",1
" Goto, Masanori",1
" Bae, Gwi-Nam",1
 Zhang YongLi,1
" de Souza, R. S.",1
"Geng, Yanan",1
" Pu, Xiuqiong",1
" Cooch, Jules",1
"Michael, Peter J.",1
" Wang, Qing-heng",1
" Abella, Carles",1
" Alba, Rob",1
" Chen, Jiannong",2
" Abrusci, A.",1
" Shishlina, Natalia",1
" Wang, Zhan",1
" Yu, Chung-Ming",1
" Guan, Zhongqing",2
" Wei, M. Z.",1
" Mul, Joram D.",1
" Donati, Giuseppe",1
" Wang, Yuh-Hwa",1
" Zhou, Shasha",1
"Hedrich, Christian M.",1
"Aubin, I.",1
" Wolstenholme, Adrian J.",1
" Yang, Alina",1
" Wittig, Ilka",1
" Chen, Huaisheng",1
"Zhao, N.",4
" Yosefi, Sara",3
" Zhang, Jun-Cheng",1
" Jin, Mingfei",1
" Yin, Shigang",1
" Assaraf, Yehuda G.",1
" Dake, Benjamin",1
"Santiago-Frangos, Andrew",1
" Larose, Christine",1
" van den Berg, Hugo A.",2
" Fiore, Alessia",1
" Auwaerter, W.",1
" Oliveira, Ivo de Sena",2
" Wu, Jinshui",4
" Tellgren-Roth, Christian",1
" Williams, Tess",1
"Zhang, Qingxi",1
" Shieh, Wun-Ju",2
" Sprenger, Adrian",2
" Ge, Rile",1
" Lv, Shiquan",1
" Anders, Hans-Joachim",2
" Durczak, Paulina",1
" Sakata, Masafumi",1
" Lu, Shaoyou",2
" Chang, Shuoqi",1
" Castello, Leandro",1
"Mamula, Mark J.",1
" Ciao, Guozhong",1
" Matas, Antonio J.",1
" Kitaba, Ikuko",1
" Chagraoui, Jalila",1
" Gessi, Stefania",1
" Li, Zhenyu",6
" Linnolahti, Mikko",1
" Choo, Brian",4
 Yang Taibao,1
"Schappert, Klaus",1
" Hogenhout, Saskia A.",1
"Ho, Cheuk-Lam",1
"Shrestha, Maheshwar",1
" Liu, Dianjun",1
" Zhang, Yumin",1
" Taminiau, T. H.",1
" Kohler, Lara J.",1
"Adeyemi, Oluwapelumi O.",1
" Alec, Downey",1
" Lee, Shing Yip",1
"Koole, Cassandra",2
" Jia, Jizeng",10
" Mantovani, Roberto",1
" Anthonysamy, Arockiam",2
" Takada, Kenji",1
" Ongyerth, Matthias",1
Liang Dan,1
" Sun, Shiyong",2
"Ribeiro, Fernando",1
 Wang Li-Li,3
" Daley, George Q.",8
" Coiro, Mario",1
" Brown, Shaun T.",1
" Luo, Yingying",1
" Makana, Jean-Remy",1
" Liu, Can",3
"Patel, Biren A.",1
" Bregman, Enno",1
" Van der Hout, P.",1
" Duann, Yeh-Fang",1
"Hildebrandt, Niko",1
"Kieser, Karen J.",2
" Patel, S.",2
" Jeng, U-Ser",1
Nie Caina,1
" Smith, Mica C.",2
" Park, Sung-Soo",1
" Zeng, Xianqiao",7
" Ma, Eric J.",2
" Jiang, Hua-liang",1
" Xu, Guanlong",3
" Brown, M. T.",1
" Zhou, Zhen-Xun",1
" Wang, Junling",4
"Ozkan, Emin D.",1
" Baeuerle, Peter",7
"Michaelis, Kai",1
" Li, Gaojun",1
" Sistla, Seeta",1
" Lu, Jianmei",2
"Gallus, S.",1
" Lykokanellos, Filopoimin",1
" Chang, Sheng Hsiung",1
" Tsai, Kuo-Wang",1
" Jiao, Lei",1
" Peitz, M.",1
"Subramaniam, Sriram",1
"Hailili, Reshalaiti",1
" Nazarians, Anaies",1
" Chen, Xian-Ming",1
" Mitter-Meier, Russell A.",1
" Hou, Qingye",1
"Calloway, Nathaniel",1
" Marrone, Livia",1
" Rivera-Nazario, Danisha M.",1
" Yang, Jinbo",1
" Kymakis, E.",2
" Choi, Youn Soo",2
"Justino, Gonalo C.",1
" Duan, Yandong",2
" Li, Quanxiu",2
"Liu, William J.",3
" Pan, Xin-Yu",1
" Moiseyev, Vayacheslav",1
" Assur, Zahra",1
"Garcia-Broncano, Pilar",1
" Bundschuh, Ralf",1
"Wu, Yan",2
" Dixit, Vishva M.",9
" Wen, Bo",9
" Vilums, Maris",1
"Pu, Wei",1
" Li, Nianfu",1
" He, Chiu-Hui",1
" Mao, Likai",3
" Lotem, A.",1
"Jayabal, Subramaniam",1
" Long, Min-Nan",1
" Sheng, Yu",2
"Wellman, Alicia S.",1
" Khasanov, R.",5
" Zhang, Huaizhi",1
" Wang, Wenzhong",3
" Ghodake, G. S.",1
"Grealy, Alicia",1
"Javier Ramos, F.",2
" Wang, L. C.",1
" Hofmann, Stephan",1
" Garribba, Lorenza",1
"Holden, Seamus J.",1
"Knott, Jason G.",1
" Fujiyama, Kazuhito",1
" Ware, David",2
" Weber, Bettina",1
" Xu, Difei",1
" Jeong, Sung Hoon",1
"Poudel, Prashant",3
" Hussein, Ibnelwaleed A.",2
"Bie, Fusheng",1
" Jing, Hongwei",1
"Chui, Megan",1
" Schubert, Daniel",1
" Chen, Wenyuan",1
"Zhu, Tongjun",1
" Mineart, Kenneth P.",1
" Zhang, Yuan-Yuan",1
" Meeth, Katrina",1
"Tsugita, Misato",1
" Lamark, Trond",1
"Maity, Dinesh",1
" Yang, Yin",1
" Borrega, Marc",1
" Yang, Zhenjun",1
" Cao, Yu",3
" Bierne, Helene",1
" Yao, Kan",1
" Demarie, Tommaso F.",1
" Rice, Philip",1
" Koenig, Andrew L.",1
" Qian, Binjie",1
" Wang, Xiujun",2
" Wiesner, Ulrich",2
" Shimura, Mari",1
" Antrobus, Robin",2
" Mansingh, S.",1
" Robinson, Megan",1
" Tune, Daniel D.",1
 Chen Weibin,1
" Qin, Xiaojian",1
" Lu, Zhiguo",3
" Guan, Jiancheng",1
" Smelkinson, Margery G.",1
" Kotakoski, Jani",1
" Deive, F. J.",1
" Jin, Yuanxiang",1
" Chen, Yubao",1
" Yu-Chao, Tang",1
"Meindl, Alina",1
" Sanchez-Barriga, J.",2
" Huang, Fengming",1
" Soos, Vilmos",1
" Claes, Aurelie",1
" de Souza Aguiar, Ludmilla Moura",1
" Isovic, Majdina",2
" Hagag, N.",1
" Corman, Victor M.",2
"Bartolo, Nicola",2
" Lee, Shou-Chun",1
"Sadashiva, Rajitha",1
" Ishihara, Yoshihiro",1
" Hunt, Charleen",1
" Lee, Ka-Wo",1
" Yang, Jin-Long",1
" Schwab, Tanya L.",1
"Verhelst, Steven H. L.",1
"Lv, Cong",1
" Zhang, Yan-Nan",1
" de Wouters, Tomas",1
" Surya, Joshua",1
" Ganal, Martin W.",3
" Shi, Yuhua",1
" Iwata, So",8
" Javier de la Mata, Francisco",1
"Panthi, Gopal",2
" Li, Guijun",1
" Zhang, Zhongyi",4
"Bourdeau, Isabelle",1
" Li, Mingjie",1
" Lee, C. S.",1
" Duymich, Christopher E.",1
"Xie, Hua",1
" Nestvold, Torunn Kristin",1
" Lopez-Romero, Rodolfo E.",1
" Wagner, Mayke",2
" He, Weiqun",1
" de Groot, P. F.",1
" Kalma, Yael",2
" Koshiba, Takumi",1
"Azpurua, Jorge",1
" Gu, Hongya",1
" Che, Wei",1
" Tang, Tiffany A.",1
" Luo, Mei",2
" Thiele, Swantje",1
" Suhre, Karsten",3
" Xu, Yunmin",1
"Bardy, Cedric",1
"Zhu, Jinshan",1
" Mikolajczak, Jerome",1
" Dujon, Bernard",1
"DiMarco, Brian N.",1
"Leite, Deborah C. A.",1
" Lou, Huiqiang",1
" Boothroyd, John C.",1
" Zhou, Xiang",17
" Xia, Min",2
" Jiang, Xin",5
"Das Gupta, Patrick",1
" Tang, Mingjin",1
" Chu, XiaoZhong",1
" Numa, Hisataka",2
" Wu, Honglong",3
" Rodembusch, Fabiano S.",1
" Smith, Kirsty F.",1
" Mahdi, Jemal Ali",1
" Purcell-Milton, F.",1
" Yamamoto, Yui",1
" Morgan, Timothy R.",1
" Yang, Yuqin",3
" Feng, Hui",4
" Spracklen, D. V.",1
" Sakakibara, Hitoshi",2
" Su, Qiao",1
" Sorokin, P. B.",1
" Langella, Philippe",1
" Butler, Adam",1
" Landman, Rogier",1
" Douglas, Sarah",1
 Li Yu-shui,1
"Komanoya, Tasuku",2
" Zou, Jiaren",1
" Wang, Z. K.",1
" Schwartz, Mark D.",1
"Chakraborty, Arup K.",1
" Shi, Xiaoshan",7
"Bunzel, Dorothea",1
" Boettger, Jan",1
" Kim, Gwanghun",1
" Ju, Tina W.",1
" Huang, Guodong",2
"Kirschner, Lawrence S.",1
"Demars, Julie",1
" Daviglus, Martha L.",1
" Gao, Yu",8
" Stocker, Benjamin D.",2
" Kaefferlein, Heiko U.",1
 Liu Chang,2
" Chen, Hong-Yu",3
" Qiu, Xinping",2
" Pavasovic, Ana",2
" Nakajima, Rie",1
" Yuan, Yupeng",1
" Cao, Cong",3
" Nadel, Dani",2
" Ford, Ethan",2
" Terai, Hirotaka",5
" Huang, Quan",2
" Waghray, Deepa",1
" Jacobsen, Eric N.",1
" Hogan, David T.",1
" Fuhr, Addis",1
"Yang, Bing",2
" Zhou, X. J.",5
" Savio, Filipe L.",1
" Xu, Guangyong",2
" Cong, Ming",1
" Chauhan, Ratna",1
" Kee, Hae-Young",1
" Yoshida, Masahito",1
" Maia, M. A. G.",1
"Ogese, Monday O.",1
" Xie, Zhi-Guo",1
" Maeda, Emi",1
" Delgado-Olguin, Paul",1
" Qiu, Weihong",1
" Chai, Siang-Piao",2
" Moore, J. K.",1
" Wang, Shubin",1
"Su, Biwei",1
" Deng, Jing",1
" Yu, Shihuan",1
" Compton, Rosana O.",1
" Mohn, William W.",1
" Deng, Xian-wen",1
" Lyu, Jie",1
" Wang, Tijian",3
" Chen, Ching-Hsiang",1
"Lim, Chae-Seok",1
" Bigner, Darell D.",1
" Rudd, Andrew K.",1
" Shen, Ze Xiang",1
" Wele, Mamadou",1
" Crowley, James L.",1
" Zuschin, Martin",1
" Kan, X. C.",1
" Davis, Ahkillah N.",1
" Wiechert, Uwe",2
" Jiang, Shigui",1
" Sall, Amadou Alpha",2
" Nakayasu, Ernesto S.",2
" Yan, Min",2
" Zhang, Zhaoyun",1
" Schwalbe, Jay A.",1
" van der Baaren, Augustine",1
" Roberts, Clive J.",1
" Kalbitz, Karsten",1
"Schwabe, Lars",1
" Heng, Dai",1
 Ma Qing,1
 Jin Xian-Min,1
" Bellini, A.",1
 Li Shou-Jun,1
" Liu, Zheng-Wei",3
" Ma, Hucheng",1
" Chen, Xinyan",1
" Fan, Shicheng",1
" Felix, Marie-Anne",1
" Vullo, Alessandro",1
"Manzo, Veronica E.",1
" Chellamuthu, Prithiviraj",1
"Li, Haijin",1
" Wang, Changqiu",1
" Jiang, Jutao",1
"Freudenberg, Johannes M.",1
" Zimmerman, Matthew D.",1
" Mes-Masson, Anne-Marie",1
" Gusev, Oleg",1
" Zheng, Zhiqiang",1
" Schmiedl, Gerhard",1
" Martin, Kayla A.",1
" Jeyarani, W. Jothi",1
" Liu, Liangpo",1
" Blom, Douglas A.",1
"Sun, Xiaohua",1
" Tan, Chun-Jui",1
"Nebert, Daniel W.",1
" Chen, Wei-Liang",2
" Yuan, Shuangshuang",2
" Draffehn, Astrid M.",1
" Liu, Junlai",2
" Chen, Cai",1
" Cowling, B. J.",2
" Kim, Junhyong",1
" Zhao, Qiancheng",2
"Gilbert, Marius",1
" Zeng, Jie",2
" Meyer, Melissa",1
" Durocher, Emily",1
"Zhang, Fan",6
" Khairudin, N. B. Ahmad",1
" Xie, Shengbo",1
" Zeng, Hai Bo",1
" Li, Zhoujie",1
" Suwa, Yoshiaki",1
"Petsios, Elizabeth",1
 Wang Changrong,1
"Stephens, David E.",1
" Grupe, Gisela",1
" Derks, Sarah",1
" Ichinohe, Norihisa",3
" Yu, Geliang",1
" Fulton, Lucinda",2
" He, Xinjun",3
" Masuda, Takao",1
"Shankar, Vijay",1
" Chong, Tow-Chong",1
" Takeshita, Kohei",1
" Magnusson, Fay",1
" Colasante, Gaia",1
" Pan, Si Hui",1
" Schuh, Kolja",1
" Baker, Samuel W.",2
"Mao, Ying-Bo",1
" Xin, Zhiwei",1
" Shah, Masaud",2
" Li, Wan",1
" Butler, R. J.",1
"Du, Xuan",1
"Oh, Ji Hye",1
" Alston, W.",1
" Li, Zhongjun",1
" Skerle, Jan",1
" Giulianini, Piero Giulio",1
"Guo, Kai",1
" Yang, Shuo",1
"Vettermann, Christian",1
" Kumar, Sanjay",2
" Richman, Joy M.",1
" Okada, Shuichi",1
"Campagne, Pascal",1
" Robinson, Timothy P.",1
" Li, Ying-Chun",1
" Bouexiere, D.",1
"Osterlund, Tobias",1
" Leisner, P.",1
"Song, Zhiquan",1
" Ishii, Fumiyuki",1
" Zhu, Zonglong",1
" Elliott, Tyler A.",1
" Wang, Kongchen",1
" Han, Yuemei",1
" Raum, Jeffrey C.",1
" Tateno, Hiroaki",1
" Papaefthimiou, Vasiliki",1
"Cowled, Christopher",1
" Rodriguez-Canto, Pedro J.",1
"Urata, T.",1
" Chappellaz, Guy A. G.",1
" Kim, Jae-Jun",1
"Wallach, David",1
" Zhu, Hai-Ying",1
"Winnerlein, M.",1
"Baloglu, Mehmet Cengiz",1
" Rose, Giuseppina",1
" Solomon, Alexandru Adrian",1
" Jocken, J. W. E.",1
" Lashley, J. C.",1
" Xu, Qing",3
" Dalen, Knut Tomas",1
" Lee, T.",1
"Kim, Bae-Hoon",1
" Wu, Hua-Jun",1
" Sinova, J.",1
" Decremps, F.",1
" Dumont, Laure",1
